"block_id","urbanisation","q_true","qual_true","beta_a","beta_b"
83,0.0777658647080693,0.0777658647080693,0.70942109418132,0.563291139240506,36.2658227848101
84,0.0526364959998114,0.0526364959998114,0.668630074074725,0.588607594936709,36.2658227848101
85,0.130124720511401,0.130124720511401,0.792385856541431,0.613924050632911,36.2658227848101
86,0.23278851197509,0.23278851197509,0.838726523960144,0.639240506329114,36.2658227848101
87,0.205952080737515,0.205952080737515,0.783766468574754,0.664556962025316,36.2658227848101
88,0.212038238621835,0.212038238621835,0.782256788946349,0.689873417721519,36.2658227848101
89,0.16856974213503,0.16856974213503,0.740889396609307,0.715189873417722,36.2658227848101
90,0.205595447559381,0.205595447559381,0.719636862016013,0.740506329113924,36.2658227848101
91,0.111592969237382,0.111592969237382,0.624131843388567,0.765822784810127,36.2658227848101
92,0.0967980551835031,0.0967980551835031,0.618446570742651,0.791139240506329,36.2658227848101
93,0.133120562273278,0.133120562273278,0.58838152998146,0.816455696202532,36.2658227848101
94,0.153252955488791,0.153252955488791,0.603311726399086,0.841772151898734,36.2658227848101
95,0.1651478186677,0.1651478186677,0.607082811512426,0.867088607594937,36.2658227848101
96,0.171658929332012,0.171658929332012,0.67702708326656,0.892405063291139,36.2658227848101
97,0.267561798694364,0.267561798694364,0.737408446339209,0.917721518987342,36.2658227848101
98,0.264853771026463,0.264853771026463,0.796298060620303,0.943037974683544,36.2658227848101
99,0.233526829453269,0.233526829453269,0.773573653702557,0.968354430379747,36.2658227848101
100,0.235375820346162,0.235375820346162,0.786204668629212,0.993670886075949,36.2658227848101
101,0.224714136933409,0.224714136933409,0.79751049829705,1.01898734177215,36.2658227848101
102,0.204170415071671,0.204170415071671,0.791177978882659,1.04430379746835,36.2658227848101
103,0.193205284317994,0.193205284317994,0.770650974851292,1.06962025316456,36.2658227848101
104,0.223255140582118,0.223255140582118,0.787441312496047,1.09493670886076,36.2658227848101
105,0.14718145893782,0.14718145893782,0.794533093069679,1.12025316455696,36.2658227848101
106,0.0807212325478646,0.0807212325478646,0.730731166878904,1.14556962025316,36.2658227848101
107,0.0813777371495938,0.0813777371495938,0.708248738147041,1.17088607594937,36.2658227848101
108,0.140803258647417,0.140803258647417,0.771344368650899,1.19620253164557,36.2658227848101
109,0.217446123082063,0.217446123082063,0.77194367976788,1.22151898734177,36.2658227848101
110,0.327734283600372,0.327734283600372,0.753816520627348,1.24683544303797,36.2658227848101
111,0.398600293771176,0.398600293771176,0.73758776851566,1.27215189873418,36.2658227848101
112,0.402050656649078,0.402050656649078,0.709303082242392,1.29746835443038,36.2658227848101
113,0.35134243300706,0.35134243300706,0.713223866360639,1.32278481012658,36.2658227848101
114,0.257175960510836,0.257175960510836,0.707309622395222,1.34810126582278,36.2658227848101
115,0.221435221869847,0.221435221869847,0.730935153121915,1.37341772151899,36.2658227848101
116,0.160034888452138,0.160034888452138,0.706336555619306,1.39873417721519,36.2658227848101
117,0.276931718403806,0.276931718403806,0.749502441001562,1.42405063291139,36.2658227848101
118,0.38029082676927,0.38029082676927,0.76122259019414,1.4493670886076,36.2658227848101
119,0.342478754634022,0.342478754634022,0.78474581320908,1.4746835443038,36.2658227848101
120,0.429570651216383,0.429570651216383,0.811288134066041,1.5,36.2658227848101
121,0.0938446599665377,0.0938446599665377,0.721928806262046,0.512658227848101,36.7721518987342
122,0.106654474300844,0.106654474300844,0.748169602687618,0.537974683544304,36.7721518987342
123,0.0761230483573295,0.0761230483573295,0.712809329607127,0.563291139240506,36.7721518987342
124,0.079736322735959,0.079736322735959,0.734197905038253,0.588607594936709,36.7721518987342
125,0.0958134696416152,0.0958134696416152,0.748449068068062,0.613924050632911,36.7721518987342
126,0.129459723293853,0.129459723293853,0.780092918881283,0.639240506329114,36.7721518987342
127,0.154944795273829,0.154944795273829,0.800241645066071,0.664556962025316,36.7721518987342
128,0.174068002218233,0.174068002218233,0.793772973877118,0.689873417721519,36.7721518987342
129,0.177519476845079,0.177519476845079,0.757640679891426,0.715189873417722,36.7721518987342
130,0.11258172312401,0.11258172312401,0.680702636465768,0.740506329113924,36.7721518987342
