"GC_Induscale","GC_IT","GC_Income","GC_Sexrat","GC_Houseown","GC_Indemp","GC_Indcom","GC_Hiedu"
0.941861150689421,0.774841969804019,0.701892756161205,0.613442277891252,0.893681603115088,0.925466100323945,0.908040396404758,0.122280369494864
0.936643417931726,0.84366949581242,0.911547857764524,0.587477843952256,0.867045564875776,0.912441590570559,0.899972470933087,0.576466790278644
0.934956357907278,0.902871462021278,0.945370327627584,0.68464031206355,0.900710196387788,0.870457194897942,0.851610092104548,0.76884356578112
0.92521300036356,0.832361963648342,0.951775399282192,0.629876013110457,0.796363008001985,0.948867269141687,0.93628097511009,0.831565067593346
0.930678371742705,0.899189864139798,0.956666837430831,0.745587652904083,0.891159561432459,0.909968659442129,0.881664186886365,0.897715614417733
0.733964162118117,0.899808953604063,0.948918477538716,0.73178648103666,0.949057276351271,0.890305594205774,0.865129270849152,0.814607670252027
0.935279472970003,0.885964129765927,0.95585231909585,0.773189996638928,0.870757147679728,0.930852657835345,0.917013156775892,0.900889761370216
0.920124146456837,0.903993361703419,0.942663193175425,0.777173539606077,0.92189762857391,0.879604545417567,0.833705164046088,0.868912881621555
0.934617158457718,0.8709229486719,0.947281055797969,0.764174123807135,0.918766307316913,0.879192156139183,0.934115712263415,0.888171220775987
0.869275948015273,0.886698374756002,0.946039355375717,0.789166718611757,0.906101206830139,0.899129034732455,0.855739187704999,0.901446991425108
0.878432568828616,0.841493089336723,0.945277251541121,0.744473646443839,0.878841424967482,0.563562675249132,0.382739483364092,0.851076488516821
0.935292299614513,0.779424714154028,0.948970985230309,0.541151383454788,0.774806976002263,0.923287678927007,0.927926551548298,0.727916585348771
0.946370070517321,0.791046931571563,0.958958246117755,0.595279133584892,0.851661674406335,0.857903752865208,0.81109248215743,0.826532218576769
0.936936189962207,0.805137130150834,0.952010303124494,0.634393931267223,0.830446037949219,0.891348454349154,0.836819974925291,0.690344334612098
0.93201647495962,0.832768304200827,0.944076189352791,0.672037064150495,0.861161105316157,0.814824195964029,0.832615200246866,0.881299831316138
0.931218386859008,0.860021938351974,0.914769279651963,0.75322332571311,0.867133093217577,0.697440722338857,0.902528771013453,0.876982039479437
0.922356412956713,0.850422528044327,0.922927260761118,0.748375471673497,0.872812620817565,0.282774336690106,0.517161146732012,0.89678600618173
0.948631392833041,0.868375846057828,0.917470660002067,0.750085745639149,0.887504076466848,0.283376250882245,0.690694571645797,0.891197878642231
0.84725997286006,0.877603134615347,0.944848297885637,0.827573502992555,0.880150123409959,0.331294841659972,0.187070896891352,0.855346282877212
0.911038273175166,0.827796074125984,0.896911377215938,0.759446257748016,0.853734878556822,0.781773349682182,0.585610642435815,0.529209669339667
0.353895474580509,0.895064359351518,0.955495753224677,0.758100586541176,0.934330108767455,0.804086431560985,0.882905871632502,0.889992834760993
0,0.887704479748021,0.950817617549434,0.712394001815904,0.844181322261446,0.791261157232916,0.84818637880267,0.701615717805435
0.41143143974957,0.879608390997875,0.95498150727444,0.799581668875742,0.841780589712065,0.920181662096906,0.902235572199827,0.667358827298448
0.8681758945098,0.891768787610939,0.950531093115968,0.744963041672526,0.930427739197698,0.825945989849029,0.920873440960425,0.902610405809917
0.402803015556338,0.905831644110447,0.95316518326941,0.761298057060352,0.936096648021908,0.759589208787693,0.90968607547521,0.906044767882036
0.770694334063415,0.891110615420319,0.94203411742113,0.881774666548763,0.933691145766569,0.297369297875007,0.206096838814423,0.903509643670956
0.936960321876313,0.867501933691954,0.93059768977774,0.849105070662235,0.90041044467424,0.3898279716257,0.822617676230913,0.889113736993659
0.919076942326133,0.690916473675162,0.76353903463743,0.785768543309883,0.65608388594315,0.8968664704761,0.89790838021029,0.736082209269155
