"coef_GC_Income","coef_GC_Indemp","model"
-0.0612154019660222,-0.110108057847535,"SVR"
-0.0633368364875089,-0.108982859446493,"SVR"
-0.0628756602688596,-0.111436525899331,"SVR"
-0.0632721757224692,-0.112718467799891,"SVR"
-0.0160025905016516,-0.00349936835989027,"SVR"
-0.0160396454261463,-0.00247796346546648,"SVR"
-0.0179374893358982,-0.00632530008590397,"SVR"
-0.0579551213197472,-0.094436107937989,"SVR"
-0.0591162710152562,-0.0970964245008932,"SVR"
-0.0567941198153807,-0.0924351100187467,"SVR"
-0.0545798025826929,-0.089756413730466,"SVR"
-0.057714790317708,-0.0937719603799309,"SVR"
-0.0556730250683586,-0.0910852861993412,"SVR"
-0.0533054626569893,-0.0893290886253297,"SVR"
-0.0503507573957251,-0.0894061178627086,"SVR"
-0.0165109838019091,-0.00977981374047244,"SVR"
-0.0164283634069302,-0.0104756368928541,"SVR"
-0.0309271748008299,-0.0776103673843233,"SVR"
-0.027493616090519,-0.0850392989086047,"SVR"
-0.046751724084235,-0.0931771515705464,"SVR"
-0.0380437233731318,-0.0823224405991683,"SVR"
-0.039641284480771,-0.0885639135926929,"SVR"
-0.0239670686412709,-0.0023201132447571,"SVR"
-0.0243399380767466,-0.00225426231079279,"SVR"
-0.0240592251998346,-0.0023059903405249,"SVR"
-0.024019013062434,-0.00232115562715549,"SVR"
-0.0239920659821544,-0.00232049313325406,"SVR"
-0.0239277730557748,-0.00233140114079309,"SVR"
-0.0240142090958276,-0.00230866287456849,"SVR"
-0.0236375174333569,-0.00242137663571271,"SVR"
-0.0237453394003865,-0.00238645139901961,"SVR"
-0.0239141734915262,-0.00233889996759398,"SVR"
-0.0237999301053375,-0.0023680058133969,"SVR"
-0.0239592192669994,-0.00234388025585056,"SVR"
-0.0239693222725789,-0.00230495525128476,"SVR"
-0.024036558182683,-0.00229149885090816,"SVR"
-0.024098295531864,-0.00228977472292368,"SVR"
-0.0242594733562885,-0.00224022129595645,"SVR"
-0.0238341218555433,-0.00233950186009555,"SVR"
-0.0237667686129299,-0.00235752870026867,"SVR"
-0.0239239708261306,-0.00232067985899348,"SVR"
-0.0236198714486884,-0.00244905355219204,"SVR"
-0.022700419268671,-0.00267766985703304,"SVR"
-0.0214866621348746,-0.00289808804195642,"SVR"
-0.0223476841259068,-0.00220620301697358,"SVR"
-0.0148150745865516,0.0049440297222391,"SVR"
-0.0169089063814968,0.000116640738054173,"SVR"
-0.0232591627893802,-0.00192550532568908,"SVR"
-0.0299340704101693,-0.000843049293583415,"SVR"
-0.0259116107236785,-0.00182366552636173,"SVR"
-0.0112469629496127,0.010454678251263,"SVR"
-0.0110317122026349,0.010541087663772,"SVR"
-0.0110957730194119,0.010566141327931,"SVR"
-0.0109981602071521,0.0105259216685454,"SVR"
-0.0109683268586546,0.0105015831760228,"SVR"
-0.0109520014182487,0.0105086090377687,"SVR"
-0.010933943403678,0.0105160818383097,"SVR"
-0.0108594211365998,0.0105564681987445,"SVR"
-0.0108902298677939,0.0105294211617352,"SVR"
-0.0109598669789778,0.0104944369699171,"SVR"
-0.0109544241111502,0.0105039088214334,"SVR"
-0.0109523808954071,0.0104875192163696,"SVR"
-0.0109005763541703,0.0105512688731893,"SVR"
-0.0109314893788873,0.0105210150454335,"SVR"
-0.0109420086724193,0.0105201427869429,"SVR"
-0.0109268438505894,0.0105304736354455,"SVR"
-0.0108958448643149,0.0105440508209645,"SVR"
-0.01093587521587,0.0105432242686492,"SVR"
-0.0109498335454948,0.0105134586268298,"SVR"
-0.0109669944543867,0.0105123097049457,"SVR"
-0.0109758823398884,0.0105029871120646,"SVR"
-0.0109738130657632,0.0105148075276964,"SVR"
-0.0109623382148502,0.0105096953529862,"SVR"
-0.0109894922529461,0.0105138215425023,"SVR"
-0.0106792246546327,0.0107913976115613,"SVR"
-0.0104310059244424,0.0107025729127413,"SVR"
-0.0104766750992073,0.0108090827910299,"SVR"
-0.0110753789889192,0.00819903201542803,"SVR"
-0.0105917761541503,0.00928846218606001,"SVR"
-0.0112628737636718,0.00959898706492637,"SVR"
-0.00943739317274279,0.0112130639003834,"SVR"
-0.011214475632398,0.00987280464745171,"SVR"
-0.00833889634739294,0.0107348260612754,"SVR"
-0.0102400430620921,0.0103482345915751,"SVR"
-0.0360413538605406,-0.00302442694338823,"SVR"
-0.0347208864650576,-0.00321170612007103,"SVR"
-0.0361398752531255,-0.0030035266811067,"SVR"
-0.0352223884383896,-0.00312248142997956,"SVR"
-0.03525160359624,-0.00312610261122339,"SVR"
-0.0341718817840378,-0.0033145126827449,"SVR"
-0.043445445920257,-0.00231972676997765,"SVR"
-0.047538346207364,-0.00202903015710475,"SVR"
-0.0387583470480515,-0.00280055958464266,"SVR"
-0.0392506743538726,-0.00263248969441189,"SVR"
-0.035471163592471,-0.00306504624628558,"SVR"
-0.0341580799298921,-0.00337389703681938,"SVR"
-0.0561073112858587,-0.00173751501001755,"SVR"
-0.0515269003666019,-0.00184989376666541,"SVR"
-0.0518293925597258,-0.0019307884506069,"SVR"
-0.0135569628545349,0.00559222852924098,"SVR"
-0.0135661038306459,0.00557591839315997,"SVR"
-0.0135859532272908,0.00551122828082513,"SVR"
-0.0135657431523928,0.00555857906263824,"SVR"
-0.0130909415043877,0.00471794326657091,"SVR"
-0.0137849914664085,0.00314493428206579,"SVR"
-0.0136724275063016,0.00521425681123548,"SVR"
-0.0144364684039296,0.00372660649516967,"SVR"
-0.0135217126774785,0.00485007929545604,"SVR"
-0.0279638412736342,-0.0281660796504358,"SVR"
-0.0275779157739748,-0.0341149252528096,"SVR"
-0.0276291923968573,-0.0332299423407636,"SVR"
-0.0277794710422788,-0.0306467847497499,"SVR"
-0.0278728197078892,-0.0289896176174851,"SVR"
-0.0281602670884526,-0.0241031759684807,"SVR"
-0.028099267919601,-0.0253936846501018,"SVR"
-0.0280172499929445,-0.0266166786847061,"SVR"
-0.0280672978238824,-0.0264422558648828,"SVR"
-0.0286530116027027,-0.0178907696388675,"SVR"
-0.0204453372446332,-0.00608942663540289,"GWR"
-0.0229861458353732,-0.00516792698725255,"GWR"
-0.0209246092092956,-0.00540533064173463,"GWR"
-0.0196977371019085,-0.00643798493178431,"GWR"
-0.0209558948477132,-0.00629751230182504,"GWR"
-0.0183307280719883,-0.00845880282527589,"GWR"
-0.0182224083652306,-0.0091629241057238,"GWR"
-0.0189934225655149,-0.00643101025410692,"GWR"
-0.0207839387751853,-0.00591264946756396,"GWR"
-0.0186610681525904,-0.00777736649307267,"GWR"
-0.0192603477778474,-0.00640716085637704,"GWR"
-0.0147218562937539,-0.0209996165181322,"GWR"
-0.0141744710588177,-0.0229597661613177,"GWR"
-0.0182069187297914,-0.00532926069986518,"GWR"
-0.0178932641654501,-0.00329709593988723,"GWR"
-0.0186354166988377,-0.00751304904438097,"GWR"
-0.018018388347914,-0.0113212028976643,"GWR"
-0.0178865068162803,-0.0114560037419078,"GWR"
-0.0176576455973672,-0.0123618959732553,"GWR"
-0.0180100110854448,-0.0121935094432756,"GWR"
-0.018706807034343,-0.00629811940637632,"GWR"
-0.0187879788446803,-0.00624187021336541,"GWR"
-0.0185521691240835,-0.00640750671020928,"GWR"
-0.0171213374152993,-0.015197671818637,"GWR"
-0.0140718381107957,-0.0233248623049998,"GWR"
-0.0153233806209765,-0.0219973182171235,"GWR"
-0.0165889663210992,-0.0180837435372957,"GWR"
-0.0240580655409297,-0.0033889547046072,"GWR"
-0.0203946350558118,-0.00218086901497146,"GWR"
-0.0209713709979204,-0.00222680357966146,"GWR"
-0.0146001537923702,-0.0247536419923905,"GWR"
-0.0152339498912899,-0.021395420168818,"GWR"
-0.0166010901382404,-0.0180208508371856,"GWR"
-0.0170819408575154,-0.017924280292989,"GWR"
-0.0179810556647999,-0.0104837066697371,"GWR"
-0.0180993785245258,-0.0100259074719001,"GWR"
-0.0178950982430609,-0.011084994382949,"GWR"
-0.0151466907045874,-0.016944344285903,"GWR"
-0.0151679196441876,-0.0172449921447366,"GWR"
-0.015286051841404,-0.0152461450910835,"GWR"
-0.0218398475384994,-0.0034465007367413,"GWR"
-0.0243340626933137,-0.00552832782054473,"GWR"
-0.0246943294370916,-0.00537480803865029,"GWR"
-0.0192978224286814,-0.00619694078922736,"GWR"
-0.0190062985124385,-0.00631888409425155,"GWR"
-0.0184821977278517,-0.00734653993471601,"GWR"
-0.0184456115367494,-0.00774833402536282,"GWR"
-0.0184840236437782,-0.00800141192065359,"GWR"
-0.0184997303734702,-0.0074471586131828,"GWR"
-0.0185116898387676,-0.00716364591484004,"GWR"
-0.0185192084525436,-0.00724755597125716,"GWR"
-0.018537388491919,-0.00709302683100986,"GWR"
-0.0184352901914309,-0.00710413879967499,"GWR"
-0.0184453981304859,-0.00714019196096763,"GWR"
-0.018432867905107,-0.00722428095258895,"GWR"
-0.0184135014299103,-0.00729068474022034,"GWR"
-0.0184235119895042,-0.00714817504473117,"GWR"
-0.0185023496097274,-0.00701238999104073,"GWR"
-0.018476257827066,-0.00707591407363384,"GWR"
-0.0184885188078384,-0.0070036376094483,"GWR"
-0.0184667644013441,-0.00706322944915723,"GWR"
-0.0184564087730578,-0.00722557251989236,"GWR"
-0.0184424062449899,-0.00722898772387438,"GWR"
-0.018464059045319,-0.00715107686774936,"GWR"
-0.0184253834668298,-0.00737370173991885,"GWR"
-0.0184150349181195,-0.00777966060067716,"GWR"
-0.0184284574165278,-0.00749624914184274,"GWR"
-0.0184167622017449,-0.00737052347474809,"GWR"
-0.0184013202107914,-0.00750836341548642,"GWR"
-0.0183646148931266,-0.00779412841290451,"GWR"
-0.0184029574375719,-0.00767461204590733,"GWR"
-0.0185838142976332,-0.00645935626640565,"GWR"
-0.0185421574112114,-0.00652223708667573,"GWR"
-0.0186687540448987,-0.00639614739307631,"GWR"
-0.0186252667645325,-0.00680355521226405,"GWR"
-0.0185768983449688,-0.00681120368628931,"GWR"
-0.0185412687896107,-0.00724312699031239,"GWR"
-0.0185527707922278,-0.00700899241840033,"GWR"
-0.0184787731650969,-0.00714008941756357,"GWR"
-0.0184736148997579,-0.00727443933540174,"GWR"
-0.0185005801148098,-0.00708210776805433,"GWR"
-0.0184910490395176,-0.00720465186922419,"GWR"
-0.0184573733422696,-0.00736948164617739,"GWR"
-0.0184502008862298,-0.00730939134234018,"GWR"
-0.0185643177205311,-0.00663061907985673,"GWR"
-0.0185339425119733,-0.00694792270585827,"GWR"
-0.018522318553751,-0.00681134540122727,"GWR"
-0.0184753954653316,-0.00694718359285949,"GWR"
-0.0184981055461443,-0.00672618353369626,"GWR"
-0.0212826987031316,-0.000794085815969798,"GWR"
-0.0210719476966899,-0.00100274562851065,"GWR"
-0.0211183546271822,-0.000862691833378246,"GWR"
-0.0212387106431452,-0.0012944365795452,"GWR"
-0.0210294844784624,-0.00128187095036191,"GWR"
-0.0214745286027898,-0.00124263615667092,"GWR"
-0.0208775865302377,-0.000827738425816902,"GWR"
-0.020534601150468,-0.00110396317156025,"GWR"
-0.020453165530368,-0.000995716214521317,"GWR"
-0.0211389485395084,-0.00168101241802975,"GWR"
-0.0221137875305677,-0.00206149482073618,"GWR"
-0.0233327504631661,-0.0026909523582167,"GWR"
-0.020957128130421,-0.00153642585822815,"GWR"
-0.0232316268815018,-0.00287975023098528,"GWR"
-0.0203364080449633,-0.0014581626639879,"GWR"
-0.0209368805737045,-0.00153796784711658,"GWR"
-0.0216502007972396,-0.00169268121655014,"GWR"
-0.0201961890621653,-0.00150136590779618,"GWR"
-0.0202293395602008,-0.00150035594826615,"GWR"
-0.0201917674591298,-0.00148722137492266,"GWR"
-0.0201595690645654,-0.00149567165153561,"GWR"
-0.0201430046013963,-0.0014906759369076,"GWR"
-0.0201861969839055,-0.00149022095458897,"GWR"
-0.0201997596236851,-0.00149601233932932,"GWR"
-0.0202386339165799,-0.00149538616394348,"GWR"
-0.0203262639811444,-0.00150170039316095,"GWR"
-0.0202873947648496,-0.00149526894916618,"GWR"
-0.020140123727205,-0.00147866380586099,"GWR"
-0.0201833121744407,-0.00148308293807034,"GWR"
-0.0201535265601565,-0.00147796110544922,"GWR"
-0.0202028287566491,-0.00149024469344606,"GWR"
-0.0203143204597047,-0.00150529960585878,"GWR"
-0.0202645707491258,-0.00150554761497694,"GWR"
-0.0206122590464796,-0.00153207261403785,"GWR"
-0.020454617254032,-0.00154501135275979,"GWR"
-0.0202504592167698,-0.00146223552295451,"GWR"
-0.0205604065656742,-0.00141467886766831,"GWR"
-0.0202103129252104,-0.00150601977973957,"GWR"
-0.02044921986759,-0.00140474897580096,"GWR"
-0.020279124619663,-0.00149532086209472,"GWR"
-0.0203459215661604,-0.00149111064529653,"GWR"
-0.0204120789397813,-0.00150512239670233,"GWR"
-0.0204093605633653,-0.00150050799592767,"GWR"
-0.0203273166997481,-0.00149562397727689,"GWR"
-0.0206848920090258,-0.00151904935237344,"GWR"
-0.020445055312138,-0.00148209957722904,"GWR"
-0.0203070388628968,-0.00148091404443804,"GWR"
-0.020210243994312,-0.001468466967767,"GWR"
-0.0202130721545043,-0.00147911278723159,"GWR"
-0.0202525720382234,-0.00148829577760404,"GWR"
-0.020300517777389,-0.00141614620952699,"GWR"
-0.0202226153014617,-0.00142172247078349,"GWR"
-0.020215079685353,-0.00145707140739542,"GWR"
-0.0205619888421408,-0.00127365472430565,"GWR"
-0.0204146299636843,-0.00127396764012912,"GWR"
-0.0201209514424827,-0.00146728489170243,"GWR"
-0.0199333629068567,-0.00143900965744974,"GWR"
-0.0197432777110201,-0.00122620107928631,"GWR"
-0.0190707870298478,-0.00174278174194872,"GWR"
-0.0208492471551521,-0.00143982697018001,"GWR"
-0.0207999289153564,-0.00172795460888781,"GWR"
-0.0214515665643838,-0.00205218113966176,"GWR"
-0.021126825694132,-0.0018868928289863,"GWR"
-0.0193411693481668,-0.00104595579429713,"GWR"
-0.0205835106701471,-0.000681177994958193,"GWR"
-0.0200181357006042,-0.000785156574496591,"GWR"
-0.0153786247661214,-0.0129372008001511,"GWR"
-0.0153731693222927,-0.0129130483578588,"GWR"
-0.0153833487712198,-0.0127607780728973,"GWR"
-0.0153912026286722,-0.0125452490607599,"GWR"
-0.0153892596534965,-0.0126538308243291,"GWR"
-0.0153868501439273,-0.0126331918139049,"GWR"
-0.0153901789002056,-0.0124902274209409,"GWR"
-0.0153824893449873,-0.0129157116967259,"GWR"
-0.015383849199588,-0.0129663462047541,"GWR"
-0.0153783614701993,-0.0130699956108699,"GWR"
-0.0153819503081442,-0.0130622969035643,"GWR"
-0.0153783880563965,-0.0132473274115899,"GWR"
-0.0153779675543253,-0.0131872581049612,"GWR"
-0.0153865346437448,-0.0130907790637881,"GWR"
-0.015390793186796,-0.0129932224246323,"GWR"
-0.0153864747339212,-0.0129506938282179,"GWR"
-0.0153922593405953,-0.0127941082813002,"GWR"
-0.0153859432041888,-0.0128996974857215,"GWR"
-0.0153849209098069,-0.0128461215388887,"GWR"
-0.0153874455774568,-0.0127638404365221,"GWR"
-0.0153882124818584,-0.0128486953039644,"GWR"
-0.0132160804653212,-0.00606354681888952,"GWR"
-0.0132478618977023,-0.00611642854468158,"GWR"
-0.0133653124036126,-0.00630390279263699,"GWR"
-0.0130847019078936,-0.00582993689684831,"GWR"
-0.013301581608983,-0.00614814373466157,"GWR"
-0.0159486688885309,-0.00949973336662615,"GWR"
-0.0155281791508904,-0.012450559104895,"GWR"
-0.0154117519424996,-0.0158638859390025,"GWR"
-0.0148639297467255,-0.00754840186333653,"GWR"
-0.0147347003300001,-0.00784211965270201,"GWR"
-0.0151475133882958,-0.00830390012191348,"GWR"
-0.0150096648768549,-0.00841028019076102,"GWR"
-0.0153215845793905,-0.0143580270844207,"GWR"
-0.0153099325487157,-0.0145564997724196,"GWR"
-0.0153391816053276,-0.0139792534496271,"GWR"
-0.0153197804637349,-0.0146298017876333,"GWR"
-0.0153062126123096,-0.0146921127585273,"GWR"
-0.0153325167665205,-0.014231408453551,"GWR"
-0.0153533155186428,-0.0137019077363003,"GWR"
-0.0153220070994998,-0.0143787605322297,"GWR"
-0.0153356296974243,-0.0141077747017237,"GWR"
-0.0153308768516537,-0.0141885506372074,"GWR"
-0.0153832226718089,-0.0132010538371047,"GWR"
-0.0154051630530064,-0.0133471305410241,"GWR"
-0.0153887821251479,-0.013315893476972,"GWR"
-0.0153833143290019,-0.0133689970683462,"GWR"
-0.0153270575159574,-0.0148760684943641,"GWR"
-0.0153635908178761,-0.0135171776054393,"GWR"
-0.0153716611118818,-0.013484815705922,"GWR"
-0.0153632375264645,-0.0138235820322901,"GWR"
-0.0153682826656111,-0.0133619298613225,"GWR"
-0.0153736529762933,-0.0132535189857297,"GWR"
-0.0143270279852677,-0.00714837763031713,"GWR"
-0.0142824188608491,-0.00728723808439895,"GWR"
-0.0141280660113216,-0.00711066482687484,"GWR"
-0.0153878965352076,-0.0117229963712548,"GWR"
-0.0153922307795898,-0.0118751974246422,"GWR"
-0.015389577257052,-0.0114570327713987,"GWR"
-0.0153943001662649,-0.0121179134567983,"GWR"
-0.0153854300917102,-0.0120030623002273,"GWR"
-0.0153964477041562,-0.0124106710381485,"GWR"
-0.0153922762051679,-0.012310216505328,"GWR"
-0.0153931005187737,-0.0124343635088737,"GWR"
-0.012749192605344,-0.00540658094807954,"GWR"
-0.0127913348831593,-0.00540684237209409,"GWR"
-0.0146083599106816,-0.00560006578040803,"GWR"
-0.0153742444075049,-0.0111907057970385,"GWR"
-0.0153772483910725,-0.0113568543043916,"GWR"
-0.0153691512650153,-0.0110233749327013,"GWR"
-0.0153517790567341,-0.0107457001073286,"GWR"
-0.0153773736347793,-0.011265471512075,"GWR"
-0.0153681897685279,-0.0109329972159818,"GWR"
-0.0153443400493532,-0.0105898150917773,"GWR"
-0.0154482476972095,-0.0133489666497622,"GWR"
-0.0137443874967358,-0.00657745996764956,"GWR"
-0.0137374933519943,-0.00667829349318566,"GWR"
-0.0151758315060476,-0.00901094917003492,"GWR"
-0.0152775378873423,-0.00936373611552095,"GWR"
-0.015327714492638,-0.0103247936387509,"GWR"
-0.015233205235563,-0.00938147889327951,"GWR"
-0.0152662005677557,-0.00964792727563475,"GWR"
-0.0165848359062434,-0.00179932987071668,"GWR"
-0.0167904342800091,-0.00179093442062211,"GWR"
-0.0166331080584142,-0.00179685100768722,"GWR"
-0.016645782389889,-0.00180578037029908,"GWR"
-0.0166133277219839,-0.00180198069959189,"GWR"
-0.0165834951692234,-0.00180527905573784,"GWR"
-0.0165922485634033,-0.00179437217725368,"GWR"
-0.0165629998163098,-0.00186796374280818,"GWR"
-0.0165623381169593,-0.00184940112849154,"GWR"
-0.0165932625259354,-0.00181083883174059,"GWR"
-0.0165650961567609,-0.0018277007433628,"GWR"
-0.0166534014958005,-0.00182173326727998,"GWR"
-0.0165324555365578,-0.00178769926047253,"GWR"
-0.0165504197228338,-0.0017824028177454,"GWR"
-0.0166120241321926,-0.00178704989593529,"GWR"
-0.0165933349259962,-0.00175902821132954,"GWR"
-0.0165208914662697,-0.00180491828210049,"GWR"
-0.0165111630532286,-0.0018157811596364,"GWR"
-0.0165435440652368,-0.00179637373425761,"GWR"
-0.0166105764063187,-0.00189080192479449,"GWR"
-0.0163697991424356,-0.00203346851451535,"GWR"
-0.0159496205574788,-0.00222615259928533,"GWR"
-0.0157371043848964,-0.00184254913500668,"GWR"
-0.0122524120931807,-0.00208443730011945,"GWR"
-0.0136282868792757,-0.00276766245301045,"GWR"
-0.0157090366086347,-0.00165349856595349,"GWR"
-0.0183161916442669,-0.00136774250139442,"GWR"
-0.0177230179414504,-0.001763646893512,"GWR"
-0.0105893656370312,-0.00188500698133315,"GWR"
-0.0105610047272144,-0.00189543095039961,"GWR"
-0.0105846301682346,-0.00186156387201101,"GWR"
-0.0105504313958165,-0.00191449953021904,"GWR"
-0.0105398231166785,-0.0019356275467975,"GWR"
-0.0105381968387867,-0.00193582312205153,"GWR"
-0.0105363798207216,-0.00193617243884735,"GWR"
-0.0105310397291809,-0.0019321678398651,"GWR"
-0.0105313271823147,-0.0019395322330596,"GWR"
-0.0105371022920758,-0.00194163170013687,"GWR"
-0.0105378276206227,-0.00193791774010019,"GWR"
-0.010534646595598,-0.00194702672334405,"GWR"
-0.0105372241641254,-0.0019251331034153,"GWR"
-0.0105368567081087,-0.00193410666206274,"GWR"
-0.0105385654499142,-0.00193202293341203,"GWR"
-0.0105378262108694,-0.00193010651320307,"GWR"
-0.0105349496536826,-0.00193022372290064,"GWR"
-0.0105420813130672,-0.00192087343356673,"GWR"
-0.0105387078126562,-0.00193373403620741,"GWR"
-0.0105416073022314,-0.00193014236697058,"GWR"
-0.0105414540498772,-0.00193301233397118,"GWR"
-0.010543370062581,-0.00192708233690016,"GWR"
-0.0105402541558069,-0.00193271093550917,"GWR"
-0.0105461574500715,-0.00192368413969572,"GWR"
-0.0105659057194821,-0.00183312338158995,"GWR"
-0.0104979157586053,-0.00194678378175677,"GWR"
-0.0105281195745429,-0.00187603488167313,"GWR"
-0.0108329025695873,-0.00268078593938698,"GWR"
-0.0106179597014471,-0.00239636188822999,"GWR"
-0.0105567504730078,-0.00225868747735026,"GWR"
-0.0105722764196682,-0.00179543886082285,"GWR"
-0.0105328019914725,-0.00216704998343855,"GWR"
-0.0105947228858873,-0.00202880293696815,"GWR"
-0.0104698693378687,-0.00212151395764544,"GWR"
-0.0184177536875852,-0.00162295057657904,"GWR"
-0.0183829656788403,-0.001645096774688,"GWR"
-0.0183823784301203,-0.00162008777118673,"GWR"
-0.0183250006674553,-0.00163376890895164,"GWR"
-0.0183602584092957,-0.00163488771804912,"GWR"
-0.0184375967011244,-0.00166236655049665,"GWR"
-0.0189285824746372,-0.00154714995379533,"GWR"
-0.0188092563528064,-0.00147850692286364,"GWR"
-0.0189620236823333,-0.00161197049181143,"GWR"
-0.0184019233605316,-0.00156021212210827,"GWR"
-0.0182499626036245,-0.00161118356432377,"GWR"
-0.0186490774740593,-0.00168315026685814,"GWR"
-0.018837647042641,-0.00142512868083762,"GWR"
-0.0188499870198793,-0.00145907840483633,"GWR"
-0.0184938748489898,-0.00144578843399754,"GWR"
-0.0111020727346643,-0.00322784384601503,"GWR"
-0.0111042964913918,-0.00323294529545606,"GWR"
-0.011117931621676,-0.00324996995664798,"GWR"
-0.0111068723796963,-0.00323768417743021,"GWR"
-0.0115691554635705,-0.00294874784569667,"GWR"
-0.0116950170361579,-0.00353990667902705,"GWR"
-0.0111743730031969,-0.0033303989375917,"GWR"
-0.0114551969267831,-0.00387310213050675,"GWR"
-0.0113022340573887,-0.00334292409705361,"GWR"
-0.021176572555217,-0.006175597622768,"GWR"
-0.0209087319023614,-0.00615695735273297,"GWR"
-0.020948229793183,-0.0061961284302028,"GWR"
-0.0210536472012237,-0.00617049179738826,"GWR"
-0.0211247141620606,-0.00615164101180651,"GWR"
-0.0213697525184395,-0.00608734016757153,"GWR"
-0.021315078468687,-0.0061392159094255,"GWR"
-0.0212424084458217,-0.00613644794083979,"GWR"
-0.0212650456164772,-0.0061540883414723,"GWR"
-0.0218061394092867,-0.0059384569218064,"GWR"
